### ParaTranz ###
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
warrior_lodge_warrior_training_power_desc;允许§G右键点击§!你的头像来赋予你自己一个特殊的指挥官特质。;;;;;;;;;;;;x
warrior_lodge_summon_commander_desc;因为你是§Y战士工会§!的一员，你可以召唤一个特殊的指挥官到你的宫廷。;;;;;;;;;;;;x
warrior_lodge_summon_commander_power_desc;§Y密谋§!菜单中的新决议已可用，你可以召唤一个特殊的指挥官到你的宫廷。;;;;;;;;;;;;x
warrior_lodge_inspire_warriors;激励战士;;;;;;;;;;;;x
warrior_lodge_inspire_warriors_desc;如果一个地产中的守备部队或征召兵没有满员，你可以选择瞬间将其补充完毕。;;;;;;;;;;;;x
warrior_lodge_inspire_warriors_power_desc;允许你在一个地产上§G点击右键§!来将其内部的守备部队瞬间补充满员。;;;;;;;;;;;;x
warrior_lodge_indomitable;不屈;;;;;;;;;;;;x
warrior_lodge_indomitable_power_desc;当率领部队时，你再也不会在战场上受到致命伤。;;;;;;;;;;;;x
warrior_lodge_choose_military_aspect;选择一个军事发展方向;;;;;;;;;;;;x
warrior_lodge_choose_military_aspect_desc;选择专注于三种军事发展方向之一。如此你可以选择一种生活方式特质。;;;;;;;;;;;;x
warrior_lodge_choose_military_aspect_power_desc;允许在你的角色头像上§G右键点击§!以选择三种不同的军事专长之一。;;;;;;;;;;;;x
EVTDESC_HFP_10101_default;「一切都结束了！」我喊道，[combatant_2.GetTitledFirstName]晕眩着往后退，紧紧捂着[combatant_2.GetHerHis]肚子上清晰可见的致命伤。我转身面对人群。「投降！否则——」我的话只说了一半，血腥味就充满了我的口腔。我的对手扔下[combatant_2.GetHerHis]沾满鲜血的[combatant_2.GetDuelWeapon]，咕哝道：「现在——一切都结束了」。;;;;;;;;;;;;x
EVTDESC_HFP_10101_clumsy;武器已经举起，我向[combatant_2.GetTitledFirstName]发起了冲锋，但是被什么东西绊倒了！我拼命挥动手臂，还是摔倒在对手身上，他一脸难以置信的看着我自己被[combatant_2.GetHerHis]武器穿透。我现在已经无计可施，所以用双手紧紧缠住这个[combatant_2.GetManWoman]的脖子，[combatant_2.GetHerHis]双眼被恐惧填满。;;;;;;;;;;;;x
EVTDESC_HFP_10101_elegant;我举起我的[combatant_1.GetDuelWeapon]向[combatant_2.GetTitledFirstName]发起了冲锋。我的对手轻松地模仿我的步伐，旁边的围观者开始对着这场优雅的决斗窃窃私语，不，这已经变成一场舞蹈了。到最后，我已经承受不住身体里巨大的伤痛，倒在了地上，[combatant_2.GetTitledFirstName]那双恐怖的眼睛直勾勾地盯着我。;;;;;;;;;;;;x
EVTOPTA_HFP_10101_default;不……你都干了些什么……？！;;;;;;;;;;;;x
EVTOPTA_HFP_10101_clumsy;我……我拒绝……一个人死去……！;;;;;;;;;;;;x
EVTOPTA_HFP_10101_elegant;看来这就是终结了。我很……荣幸，[other_combatant.GetSisterBrother]。;;;;;;;;;;;;x
EVTDESC_HFP_10102_default;「投降吧！」[combatant_1.GetTitledFirstName]对着我大喊。我只感到天旋地转，紧紧捂着我的肚子。我的视线开始变的模糊——刚才受的肯定是致命伤。正当我的对手转身接受人群的欢呼时，我的思绪开始飞奔。我的剑柄已经被汗水湿透，亦或是我自己的血，但是我依然冲了上去。「投降！否则——」[combatant_1.GetSheHe]依然在继续命令我，但是还没等他说完，我的武器就已经达成了目的。我的双膝最终屈服了，接着，眼前一片漆黑。;;;;;;;;;;;;x
EVTDESC_HFP_10102_clumsy;[combatant_1.GetTitledFirstName]举剑向我发起了冲锋，但是他好像被什么东西绊倒了。[combatant_1.GetSheHe]的双手开始挥舞以保持平衡，但还是摔倒在我身上，[combatant_1.GetHerselfHimself]被我的武器刺穿。[combatant_1.GetManWoman]突然开始紧紧掐住我的喉咙，我霎时间无法呼吸——我被[combatant_1.GetHerHis]可怕的眼神给震住了。;;;;;;;;;;;;x
EVTDESC_HFP_10102_elegant;[combatant_1.GetTitledFirstName]举起了[combatant_1.GetHerHis][combatant_1.GetDuelWeapon]向我发起了冲锋。我轻松的模仿着[combatant_1.GetHerHis]步伐，旁边的围观者已经在对着这场优雅的决斗窃窃私语，不，这已经变成一场舞蹈了。到最后，我们几乎同时倒在地上，都深受重伤，鲜血遮住了我们的视线。;;;;;;;;;;;;x
EVTOPTA_HFP_10102_default;至少我拉你做了垫背，蠢货。;;;;;;;;;;;;x
EVTOPTA_HFP_10102_clumsy;啊—！你—！呃啊啊啊啊啊……;;;;;;;;;;;;x
EVTOPTA_HFP_10102_elegant;一个可敬的对手，直到最后也是如此……我……呃……;;;;;;;;;;;;x
no_one_wins_the_duel_tt;没人赢了这场决斗。\n;;;;;;;;;;;;x
you_win_the_duel_tt;你赢了这场决斗。\n;;;;;;;;;;;;x
you_lose_the_duel_tt;你输了这场决斗。\n;;;;;;;;;;;;x
EVTDESC_HFP_10105_default_E;我狂乱地挥舞着自己的武器，突然间，[other_combatant.GetTitledFirstName]发出痛苦的尖叫。我扔下了我的[Root.GetDuelWeapon]，直勾勾地盯着这副我亲手制造的血腥场景。看上去我好像成功[other_combatant.GetWeaponInjuringBlow]。;;;;;;;;;;;;x
EVTDESC_HFP_10105_mock_duel_A;这场战斗好像已经进行了数个小时——我开战前的豪情壮志已经开始消退，我的步伐变的缓慢。然后，正当我的双膝将要支撑不住时，我[other_combatant.GetWeaponInjuringBlow]。;;;;;;;;;;;;x
EVTDESC_HFP_10105_mock_duel_B;决斗开始了，[other_combatant.GetTitledName]开始慢慢靠近我。而我给了[other_combatant.GetHerHim]一个嘲讽味十足的微笑，然后没花多久时间就[other_combatant.GetWeaponInjuringBlow]。;;;;;;;;;;;;x
EVTDESC_HFP_10105_mock_duel_C;听着观众的欢呼，我越发激情地挥舞着我的[Root.GetDuelWeapon]。当决斗结束时，[other_combatant.GetTitledName]躺倒在地上，[other_combatant.GetHerHis]脸因为羞愧而变的通红。我耸了耸肩，然后对着人群微笑，也对着我的对手微笑。;;;;;;;;;;;;x
EVTOPTA_HFP_10105_default;我以赢家的身姿离开！;;;;;;;;;;;;x
EVTOPTA_HFP_10105_lunatic;这血可……真红啊！;;;;;;;;;;;;x
EVTOPTA_HFP_10105_cruel;说真的，[other_combatant.GetTitledFirstName]？他根本不够我塞牙缝的。;;;;;;;;;;;;x
EVTOPTA_HFP_10105_kind;莫……莫非这场战斗我赢了？;;;;;;;;;;;;x
EVTOPTB_HFP_10105_default;我绝不留情。;;;;;;;;;;;;x
EVTOPTB_HFP_10105_lunatic;你为什么不跪下来向我求饶？！;;;;;;;;;;;;x
EVTOPTB_HFP_10105_rival;这一刻我已经等了很久了，你这条无耻阴险的毒蛇！;;;;;;;;;;;;x
EVTDESC_HFP_10106_default_E;[other_combatant.GetTitledName]狂乱地挥舞着[other_combatant.GetHerHis][other_combatant.GetDuelWeapon]，一声尖锐的惨叫划破了天际。我摇晃欲倒，发现那是我自己的声音——我的对手成功[Root.GetWeaponInjuringBlowOnMe]。;;;;;;;;;;;;x
EVTDESC_HFP_10106_mock_duel_A;不管[other_combatant.GetTitledFirstName]是不是仅仅一个[combatant_1.GetDuelType]，[other_combatant.GetHerHim]浑身上下都散发着一股毋庸置疑的自信。当我冲锋的时候，[other_combatant.GetSheHe]居然暗自笑起来！我的对手确保[Root.GetWeaponInjuringBlowOnMe]后，一切都结束了，我僵卧在地面上，一动不动。;;;;;;;;;;;;x
EVTDESC_HFP_10106_mock_duel_B;[other_combatant.GetTitledFirstName]向我发起冲锋，不过一会儿就成功[Root.GetWeaponInjuringBlowOnMe]。人群似乎没有被我的努力所打动。;;;;;;;;;;;;x
EVTDESC_HFP_10106_mock_duel_C;人群正在为了[other_combatant.GetTitledName]欢呼，[other_combatant.GetSheHe]以越发激动的姿态挥舞着[other_combatant.GetHerHis][other_combatant.GetDuelWeapon]。当一切结束时，这[other_combatant.GetManWoman]满怀怜悯的看着我。;;;;;;;;;;;;x
EVTOPTA_HFP_10106;我感觉不太好……;;;;;;;;;;;;x
EVTOPTA_HFP_10106_stubborn;为什么，你这个—！我下次会给你点颜色看看的，[other_combatant.GetFirstName]！;;;;;;;;;;;;x
EVTOPTA_HFP_10106_mock_duel;这次你赢了，[other_combatant.GetFirstName]。;;;;;;;;;;;;x
EVTDESC_HFP_10112_default;有时候，当我在看我的士兵们在校场上操练剑术时，[other_combatant.GetTitledFirstName]的脸会突然闪现在我眼前，而我又会再度体验到那场决斗。这一切都让我的心跳加快，因为当时我没有成功捍卫我的荣耀。虽然已经过去很久了，但是这种羞耻的感觉伴我至今。;;;;;;;;;;;;x
EVTOPTA_HFP_10112;终有一天，我要让[other_combatant.GetHerHim]为此付出代价。;;;;;;;;;;;;x
EVTOPTB_HFP_10112;这些感受会过去的。;;;;;;;;;;;;x
EVTOPTA_HFP_10115;承认对手比自己强并不丢人！;;;;;;;;;;;;x
EVTOPTB_HFP_10115;我才不会忍受这些嘲弄。;;;;;;;;;;;;x
EVTDESC_HFP_10116;最近我发现自己与[From.GetTitledFirstName]建立了友好的关系。然而，当我试图称赞[From.GetManWoman][From.GetHerHis]决斗技巧时，[From.GetSheHeCap]却轻声地笑了。「我的[Root.GetLordLady]，我们都知道我做得可不够好，上次我们对练过」，[From.GetSheHe]说道;;;;;;;;;;;;x
EVTOPTA_HFP_10116_honest;诚实？真是让人耳目一新！;;;;;;;;;;;;x
EVTOPTA_HFP_10116_default;喔，不要对自己太苛刻了，朋友！;;;;;;;;;;;;x
is_member_of_roots_warrior_lodge_tt;§Y[Root.GetTitledName]§!和§Y[From.GetTitledName]§!是同一个战士公会的成员。\n;;;;;;;;;;;;x
is_member_of_any_warrior_lodge_tt;是一个战士公会的成员\n;;;;;;;;;;;;x
String_age;年老;;;;;;;;;;;;x
String_venerable_age;可敬的长者;;;;;;;;;;;;x
String_young_age;青年;;;;;;;;;;;;x
String_very_young_age;幼年;;;;;;;;;;;;x
String_physical_condition;身体状况;;;;;;;;;;;;x
String_unfortunate_physical_condition;不良身体状况;;;;;;;;;;;;x
String_poor_health;健康不佳;;;;;;;;;;;;x
String_very_poor_health;健康极差;;;;;;;;;;;;x
String_sparring_match;拳击比赛;;;;;;;;;;;;x
String_duel_for_honor;荣誉决斗;;;;;;;;;;;;x
String_fight_for_glory;为荣耀而战;;;;;;;;;;;;x
String_duel_to_the_death;生死决斗;;;;;;;;;;;;x
String_demonstration_duel;演示决斗;;;;;;;;;;;;x
String_duel;决斗;;;;;;;;;;;;x
String_blood_is_drawn;见血即止;;;;;;;;;;;;x
String_one_of_us_lay_dead;你死我活;;;;;;;;;;;;x
String_one_of_us_yields_from_injury;我们中的一人屈服于伤痛;;;;;;;;;;;;x
String_only_one_of_us_remain_standing;我们只有一个人还站着;;;;;;;;;;;;x
String_the_heavens_are_satisfied;上天很满意;;;;;;;;;;;;x
dishonorable_duel_minor_tooltip;考虑到§Y[This.GetTitledFirstName]§!的[This.GetDuelWeakness]，某些角色可能认为这一挑战并不得体。;;;;;;;;;;;;x
dishonorable_duel_medium_tooltip;考虑到§Y[This.GetTitledFirstName]§!的[This.GetDuelWeakness]，某些角色可能被认为在这一挑战中不如你。;;;;;;;;;;;;x
dishonorable_duel_major_tooltip;考虑到§Y[This.GetTitledFirstName]§!的[This.GetDuelWeakness]，某些角色可能认为这一挑战没有荣耀;;;;;;;;;;;;x
EVTDESC_HFP_10095_default;[combatant_1.GetBestName]向你发起了[combatant_1.GetDuelType]。唯一不损荣誉的回应只能是接受这个挑战。;;;;;;;;;;;;x
EVTDESC_HFP_10096;[From.GetBestName]选择了接受你的决斗。决斗将在几天内举行。;;;;;;;;;;;;x
EVTDESC_HFP_10097;那个没骨气的[GetRootFromInsult]，[From.GetTitledFirstName]逃避了你的挑战。;;;;;;;;;;;;x
EVTOPTA_HFP_10097;哦，他们可不能就这样轻易的逃过去……！;;;;;;;;;;;;x
EVTOPTA_HFP_10097_TT;你将试图把§Y[combatant_2.GetTitledName]§!逼入困境，强迫[combatant_2.GetHerHim]接受你的挑战……\n;;;;;;;;;;;;x
duel_tooltip_rivals;§Y[From.GetTitledFirstName]§!和§Y[Root.GetTitledFirstName]§!是仇人\n;;;;;;;;;;;;x
duel_tooltip_foes;§Y[From.GetTitledFirstName]§!和§Y[Root.GetTitledFirstName]§!是敌人\n;;;;;;;;;;;;x
duel_tooltip_excommunicated;§Y[From.GetTitledFirstName]§!有「§Y狂热§!」特质且§Y[Root.GetTitledFirstName]§!已被§Y绝罚§!\n;;;;;;;;;;;;x
duel_tooltip_decadent;§Y[From.GetTitledFirstName]§!是「§Y狂热§!」的穆斯林且§Y[Root.GetTitledFirstName]§!是§Y腐化者§!\n;;;;;;;;;;;;x
duel_tooltip_sickness;决斗者没有角色修正§Y卧床不起§!或§Y严重病症§!\n;;;;;;;;;;;;x
duel_tooltip_valid_target;你的文化和宗教允许与§Y[Root.GetTitledFirstName]§!决斗。\n;;;;;;;;;;;;x
duel_tooltip_challenged_before;决斗者过去未曾在决斗中互相挑战过\n;;;;;;;;;;;;x
duel_tooltip_recent_duel;决斗者近期未参与任何决斗\n;;;;;;;;;;;;x
duel_tooltip_busy;决斗者未担负任务或处于战斗中\n;;;;;;;;;;;;x
opinion_dishonorable_duel_minor;毫无荣誉可言的决斗;;;;;;;;;;;;x
opinion_dishonorable_duel_major;毫无荣誉可言的决斗;;;;;;;;;;;;x
String_face_description_fallback;和蔼的;;;;;;;;;;;;x
String_eye;眼;;;;;;;;;;;;x
String_hand;手;;;;;;;;;;;;x
String_leg;腿;;;;;;;;;;;;x
String_face;脸;;;;;;;;;;;;x
String_chest;胸;;;;;;;;;;;;x
String_body;身体;;;;;;;;;;;;x
String_shoulder;肩膀;;;;;;;;;;;;x
String_wooden_staff;木杖;;;;;;;;;;;;x
String_practice_spear;钝矛;;;;;;;;;;;;x
String_spear;长矛;;;;;;;;;;;;x
String_bare_hands;空手;;;;;;;;;;;;x
String_my_artifact_weapon_1;[dueling_weapon_1.GetName];;;;;;;;;;;;x
String_my_artifact_weapon_2;[dueling_weapon_2.GetName];;;;;;;;;;;;x
String_injure_them;击伤了[This.GetHerHim];;;;;;;;;;;;x
String_cut_body_part_off;劈下了[This.GetHerHis]半个[This.GetBodyPartInjured];;;;;;;;;;;;x
String_cut_their_body_part_out;砍掉了[This.GetHerHis][This.GetBodyPartInjured];;;;;;;;;;;;x
String_sever_their_body_part_from_body;从[This.GetHerHis]身体上削下了[This.GetHerHis][This.GetBodyPartInjured];;;;;;;;;;;;x
String_sever_their_head_from_their_body;从[This.GetHerHis]身体上削下了[This.GetHerHis]脑袋;;;;;;;;;;;;x
String_crush_their_body_part;一招击碎了[This.GetHerHis][This.GetBodyPartInjured];;;;;;;;;;;;x
String_crush_their_head;一击将[This.GetHerHis]脑袋砸进了身子里;;;;;;;;;;;;x
String_pierce_body_part_through;刺穿了[This.GetHerHis][This.GetBodyPartInjured];;;;;;;;;;;;x
String_take_body_part_out;将[This.GetHerHis][This.GetBodyPartInjured]掏了出来——我可没预想到这般可怖的情景;;;;;;;;;;;;x
String_stick_body_part_out;划过[This.GetHerHis]脸，将[This.GetHerHis][This.GetBodyPartInjured]挑了出来;;;;;;;;;;;;x
String_crack_bones_of_body_part;击碎了[This.GetHerHis][This.GetBodyPartInjured]里的几根骨头;;;;;;;;;;;;x
String_crack_ribs;打断了[This.GetHerHis]几根肋骨;;;;;;;;;;;;x
String_smack_across_body_part;一[Root.GetDuelWeapon]平劈在了[This.GetHerHis][This.GetBodyPartInjured]上;;;;;;;;;;;;x
String_trip_them;我抡起手中的[Root.GetDuelWeapon]，划出一个完美地半圆，吓得[This.GetHerHim]倒吸了一口凉气，登时坐倒在了地上;;;;;;;;;;;;x
String_hit_them_in_body_part;完美地击中了[This.GetHerHis][This.GetBodyPartInjured];;;;;;;;;;;;x
String_hit_them_in_the_face;正中[This.GetHerHim]下巴，打得[This.GetHerHim]晕头晕脑地连退了几步;;;;;;;;;;;;x
String_knock_them_out;踢中了[This.GetHerHim]肚子;;;;;;;;;;;;x
String_shoot_them_dead;射中了[This.GetHerHim][This.GetBodyPartInjured];;;;;;;;;;;;x
String_injure_me;伤着了我;;;;;;;;;;;;x
String_cut_my_body_part_off;劈下了我半个[This.GetBodyPartInjured];;;;;;;;;;;;x
String_cut_my_body_part_out;砍掉了我的[This.GetBodyPartInjured];;;;;;;;;;;;x
String_sever_my_body_part_from_body;从身体上削下了我的[This.GetBodyPartInjured];;;;;;;;;;;;x
String_crush_my_body_part;一招击碎了我的[This.GetBodyPartInjured];;;;;;;;;;;;x
String_crush_my_head;把我的……脑袋砸进了身体;;;;;;;;;;;;x
String_stick_my_body_part_out;划过我的脸，将我[This.GetBodyPartInjured]挑了出来;;;;;;;;;;;;x
String_crack_bones_of_my_body_part;击碎了我[This.GetBodyPartInjured]里几根骨头;;;;;;;;;;;;x
String_crack_my_ribs;打断了我几根肋骨;;;;;;;;;;;;x
String_smack_across_my_body_part;[other_combatant.GetHerHis][other_combatant.GetDuelWeapon]平劈在了我的[This.GetBodyPartInjured]上;;;;;;;;;;;;x
String_trip_me;抡起[other_combatant.GetHerHis][other_combatant.GetDuelWeapon]，划出一个完美地半圆，吓得我倒吸了一口凉气，登时坐倒在了地上;;;;;;;;;;;;x
String_hit_me_in_body_part;完美地击中了我[This.GetBodyPartInjured];;;;;;;;;;;;x
String_hit_me_in_the_face;正中我的下巴;;;;;;;;;;;;x
String_knock_me_out;我没能挡住踢击，意外地正中我的肚子。;;;;;;;;;;;;x
String_shoot_me_dead;射中了我的[This.GetBodyPartInjured];;;;;;;;;;;;x
they_crawl_off_and_die_tt;照§Y[other_combatant.GetTitledFirstName]§!的伤势来看，怕是活不成了。\n;;;;;;;;;;;;x
you_crawl_off_and_die_tt;照你这伤势，怕是活不成了。\n;;;;;;;;;;;;x
black_eye;眼眶青肿;;;;;;;;;;;;x
black_eye_desc;这名角色看起来像是打过一架。;;;;;;;;;;;;x
badly_bruised;严重淤伤;;;;;;;;;;;;x
badly_bruised_desc;这角色被打得鼻青脸肿的。;;;;;;;;;;;;x
swollen_wrist;手腕肿胀;;;;;;;;;;;;x
swollen_wrist_desc;这角色的手腕受伤了。;;;;;;;;;;;;x
swollen_ankle;脚踝肿胀;;;;;;;;;;;;x
swollen_ankle_desc;这名角色现在走起来有着些许的跛脚。;;;;;;;;;;;;x
sore_muscles;肌肉酸痛;;;;;;;;;;;;x
sore_muscles_desc;这个角色经常被人看到，大概是下意识地，按摩着自己的肩膀。;;;;;;;;;;;;x
cracked_ribs;肋骨折断;;;;;;;;;;;;x
cracked_ribs_desc;这个角色不时疼得呲牙咧嘴。;;;;;;;;;;;;x
concussion;脑震荡;;;;;;;;;;;;x
concussion_desc;这个角色最近头部遭到了打击。;;;;;;;;;;;;x
fueled_by_rage;怒火中烧;;;;;;;;;;;;x
fueled_by_rage_desc;这个角色正被复仇驱使，感到血脉偾张。;;;;;;;;;;;;x
carrying_torch;暗恋;;;;;;;;;;;;x
carrying_torch_desc;这个角色正在体验一些复杂的情绪和活力的增长。;;;;;;;;;;;;x
IS_NOT_CONNECTED_TRIGGER;没有与$TARGET|Y$连接;;;;;;;;;;;;x
IS_CONNECTED_TRIGGER;与$TARGET|Y$连接;;;;;;;;;;;;x
CONNECTED_PROVINCE_STARTS;任何被连接的省份;;;;;;;;;;;;x
NOT_CONNECTED_PROVINCE_STARTS;没有被连接的省份;;;;;;;;;;;;x
DISCONNECTED_PROVINCE_STARTS;任何未被连接的省份;;;;;;;;;;;;x
NOT_DISCONNECTED_PROVINCE_STARTS;没有未被连接的省份;;;;;;;;;;;;x
NAVAL_PATH_DISTANCE_TRIGGER;海军到$TO|Y$的距离$COMPARISON|Y$ $VALUE|Y$;;;;;;;;;;;;x
NOT_NAVAL_PATH_TRIGGER;到$TO|Y$的海军路径不存在;;;;;;;;;;;;x
NAVAL_PATH_TRIGGER;到$TO|Y$的海军路径存在;;;;;;;;;;;;x
OLD_SAVE_WARNING;§Y这是一个旧存档，如果加载很有可能会出现各种问题§!;;;;;;;;;;;;x
ALT_START_RESET;正在移除历史数据;;;;;;;;;;;;x
ALT_START_GENERATE_CHARS;正在生成破碎世界;;;;;;;;;;;;x
ALT_START_SAVING;保存中;;;;;;;;;;;;x
ALT_START_LOADING;读取中;;;;;;;;;;;;x
setting_tier;统治者等级;;;;;;;;;;;;x
setting_tier_tooltip;决定生成的统治者会拥有的头衔等级。;;;;;;;;;;;;x
setting_tier_counts;伯爵;;;;;;;;;;;;x
setting_tier_counts_tooltip;每个伯爵领都会生成一个独立的伯爵;;;;;;;;;;;;x
setting_tier_dukes;公爵;;;;;;;;;;;;x
setting_tier_dukes_tooltip;每个法理公国内随机一名伯爵会获得公爵头衔，其余所有的伯爵会成为他的封臣;;;;;;;;;;;;x
setting_tier_dukes_consolidated;统一公国;;;;;;;;;;;;x
setting_tier_dukes_consolidated_tooltip;每个法理公国只生成一位统治者;;;;;;;;;;;;x
ALTERNATE_START;另类开局;;;;;;;;;;;;x
ALT_GENERATE;生成;;;;;;;;;;;;x
ALT_SETTINGS;设置;;;;;;;;;;;;x
ALTERNATE_START_TOOLTIP;§Y另类开局§!;;;;;;;;;;;;x
ALTERNATE_START_TOOLTIP_DELAYED;通过破碎世界来改变游戏，或者设置生成另类领地。;;;;;;;;;;;;x
ALT_CANCEL_TOOLTIP;§Y取消§!;;;;;;;;;;;;x
ALT_GENERATE_TOOLTIP;§Y生成世界§!;;;;;;;;;;;;x
ALT_GENERATE_TOOLTIP_DELAYED;按设定生成一个另类开局;;;;;;;;;;;;x
SHATTERED_SAVE_TOOLTIP;这个存档创建时破碎世界处于开启状态。;;;;;;;;;;;;x
NOT_ALTERNATE_START_TRIGGER;非另类开局;;;;;;;;;;;;x
ALTERNATE_START_TRIGGER;是另类开局;;;;;;;;;;;;x
NOT_SHATTERED_WORLD_TRIGGER;非破碎世界;;;;;;;;;;;;x
SHATTERED_WORLD_TRIGGER;一个破碎的世界;;;;;;;;;;;;x
NOT_ALTERNATE_START_SETTING_TRIGGER;$SETTING|Y$设置不符合给定的参数;;;;;;;;;;;;x
ALTERNATE_START_SETTING_TRIGGER;$SETTING|Y$设置符合给定的参数;;;;;;;;;;;;x
NOT_ALTERNATE_START_PARAMETER_TRIGGER;参数$KEY|Y$没有被设为$VALUE|Y$;;;;;;;;;;;;x
ALTERNATE_START_PARAMETER_TRIGGER;参数$KEY|Y$被设为$VALUE|Y$;;;;;;;;;;;;x
SHATTERED_REQUIRES_HOLY_FURY;§R这个存档基于破碎世界创建，需要「神圣之怒」DLC来继续游戏。§!;;;;;;;;;;;;x
setting_female_ruler_percentage;女性统治者比例;;;;;;;;;;;;x
setting_female_ruler_percentage_tooltip;确定每个生成的统治者是女性的机率。;;;;;;;;;;;;x
setting_age_span;年龄范围;;;;;;;;;;;;x
setting_age_span_tooltip;决定生成统治者的最小与最大年龄;;;;;;;;;;;;x
setting_num_of_children;子女数量;;;;;;;;;;;;x
setting_num_of_children_tooltip;决定每个统治者随机生成的孩子的最小与最大数目。需注意一名统治者的子女数不能超出他们年龄允许的范围，而双胞胎视为一个孩子。;;;;;;;;;;;;x
setting_holding_types;地产类型;;;;;;;;;;;;x
setting_holding_types_tooltip;决定游戏中地产的类型。;;;;;;;;;;;;x
setting_holding_types_historical;史实;;;;;;;;;;;;x
setting_holding_types_historical_tooltip;省份的地产与史实无异;;;;;;;;;;;;x
setting_holding_types_feudal;封建;;;;;;;;;;;;x
setting_holding_types_feudal_tooltip;每个省份将生成至多三个地产：一座城堡，一座神庙和一座城市;;;;;;;;;;;;x
setting_holding_types_tribal;部落;;;;;;;;;;;;x
setting_holding_types_tribal_tooltip;每个省份都将只有一个部落地产。;;;;;;;;;;;;x
setting_holding_types_nomadic;游牧制;;;;;;;;;;;;x
setting_holding_types_nomadic_tooltip;每个省份都将是游牧制。;;;;;;;;;;;;x
setting_holding_types_tribal_nomadic;部落制与游牧制;;;;;;;;;;;;x
