#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTC_MNM_6250;事实上，[assassin_protege_3.GetTitledFirstName]是最好的人选。;;;;;;;;;;;;x
EVTOPTC_MNM_6250_TT;你开始训练§Y[assassin_protege_3.GetTitledFirstName]§!。\n;;;;;;;;;;;;x
EVTOPTD_MNM_6250;放开[assassin_protege.GetHerHim]！我对这迷失的灵魂很感兴趣。;;;;;;;;;;;;x
EVTOPTD_MNM_6250_TT;你开始训练§Y[assassin_protege.GetTitledFirstName]§!。\n;;;;;;;;;;;;x
EVTOPTE_MNM_6250;把这淘气鬼带走！没人能轻易地从[Root.GetTitle]这儿偷东西！;;;;;;;;;;;;x
EVTOPTE_MNM_6250_TT;你无视了为§Y阿萨辛§!训练一名学徒的机会。这个孩子因[assassin_protege.GetHerHis]罪行被囚禁。\n;;;;;;;;;;;;x
EVTOPTF_MNM_6250;我现在不能为这事分心。;;;;;;;;;;;;x
EVTOPTF_MNM_6250_TT;你忽视了一个训练刺客的机会。\n;;;;;;;;;;;;x
opinion_parental_praise;受到了父母的赞扬;;;;;;;;;;;;x
opinion_was_shown_mercy;曾蒙宽恕;;;;;;;;;;;;x
EVTDESC_MNM_6252;在我的监护下[assassin_protege.GetTitledFirstName]成长为一个自信的年轻[assassin_protege.GetBoyGirl]。[assassin_protege.GetSheHeCap]学习了我教给[assassin_protege.GetHerHim]的一切并且渴望更多的了解我们的信仰……为了[assassin_protege.GetHerHim]，应该谨慎考虑下一步。;;;;;;;;;;;;x
EVTOPTA_MNM_6252;[assassin_protege.GetSheHeCap]应当专注于文化适应，为了渗透敌后的任务。;;;;;;;;;;;;x
EVTOPTA_MNM_6252_TT;你鼓励§Y[assassin_protege.GetTitledFirstName]§!发展密谋能力。\n;;;;;;;;;;;;x
EVTOPTB_MNM_6252;[assassin_protege.GetSheHeCap]应该接受更多暗杀技巧的训练。;;;;;;;;;;;;x
EVTOPTB_MNM_6252_TT;你鼓励§Y[assassin_protege.GetTitledFirstName]§!发展军事技能！。\n;;;;;;;;;;;;x
EVTOPTC_MNM_6252;[assassin_protege.GetSheHeCap]需要均衡地了解一下[assassin_protege.GetHerHis]领域中所有的专业知识。;;;;;;;;;;;;x
EVTOPTC_MNM_6252_TT;你会努力为§Y[assassin_protege.GetTitledFirstName]§!准备一个平衡的训练计划。\n;;;;;;;;;;;;x
EVTDESC_MNM_6253_A;[assassin_protege.GetTitledName]在我的严格训练中不断有着出色的表现——他机灵地与宫中几位外国使节交好，即使在只有微弱烛光的深夜，[assassin_protege.GetTitledFirstName]仍然热情地读着书本。我觉得，是时候检验一下水平了。;;;;;;;;;;;;x
EVTDESC_MNM_6253_B;我为[assassin_protege.GetTitledFirstName]制定的战斗训练取得了可喜的成果——[assassin_protege.GetSheHe]不仅在[Root.GetCapitalHolding]训练场严格按时训练，而且显然超越了[assassin_protege.GetHerHis]同龄人。我认为一次测验可以提上日程了。;;;;;;;;;;;;x
EVTDESC_MNM_6253_C;我为[assassin_protege.GetTitledFirstName]制定的严格时间表取得了可喜的成果——[assassin_protege.GetSheHe]不仅精通了多国语言。还不断地证明着[assassin_protege.GetHerHis]自己在实战技巧上的熟练。我觉得，是时候检验一下水平了。;;;;;;;;;;;;x
EVTOPTA_MNM_6253;我会让我的助理安排一些测试。;;;;;;;;;;;;x
EVTOPTA_MNM_6253_TT;这个结果将会受到§Y[assassin_protege.GetTitledFirstName]§!的各种技能影响。\n;;;;;;;;;;;;x
EVTDESC_MNM_6254_A;[Root.GetWeatherAdjective]的午夜，一伙被雇佣的暴徒突然造访了[assassin_protege.GetTitledFirstName]。据报告说[assassin_protege.GetSheHe]成功设法通过交谈摆脱了困境，使袭击者相信他们找错了目标。然后[assassin_protege.GetSheHeCap]让他们白费力气地在[Root.GetCapitalHolding]周边搜寻，持续了好几个小时。;;;;;;;;;;;;x
EVTDESC_MNM_6254_B;[assassin_protege.GetTitledFirstName]巧妙地化解了我计划的突然袭击，以令人恐惧的精准度打倒匪徒。这些匪徒被[assassin_protege.GetSheHe]击败，其中一人甚至被杀死。当我说明他们是按我的命令行事时，[assassin_protege.GetFirstName]扬起眉毛盯着我然后微笑着倚靠在[assassin_protege.GetHerHis]椅子边。;;;;;;;;;;;;x
EVTDESC_MNM_6254_C;当夜我雇去袭击[assassin_protege.GetTitledFirstName]的匪徒回来了，带着满身瘀伤且充满困惑。当我质问我的学徒时，[assassin_protege.GetSheHe]冷静的解释说[assassin_protege.GetSheHe]只是让他们认识到自己行事方式上的缺陷。「那样的伤害可能会置人于死地」我说。[assassin_protege.GetSheHe]轻轻的点了点头，然后又继续去看[assassin_protege.GetHerHis]书。;;;;;;;;;;;;x
EVTOPTA_MNM_6254;你处理得很好，[assassin_protege.GetFirstName]。;;;;;;;;;;;;x
EVTOPTA_MNM_6254_TT;阿萨辛在得知你招收了新的门徒后将会非常高兴，§Y[assassin_protege.GetTitledFirstName]§!。\n;;;;;;;;;;;;x
EVTDESC_MNM_6255_A;[assassin_protege.GetFirstName]意识到暴徒的到来，便设法偷偷躲进一间建筑藏起来。当[assassin_protege.GetSheHe]无意间溜进一个当地商人和他妻子所在的卧室时[assassin_protege.GetSheHeCap]引发了一阵骚动。虽然逃跑得十分狼狈，但是我对[assassin_protege.GetHerHim]能从伏击中幸存并不完全失望。;;;;;;;;;;;;x
EVTDESC_MNM_6255_B;[assassin_protege.GetFirstName]注意到匪徒们来了，于是急切的掏出了[assassin_protege.GetHerHis]匕首向他们刺去。随后的搏斗使两方都受伤了，但是至少[assassin_protege.GetSheHe]在伏击中活了下来。不过，我得和[assassin_protege.GetHerHim]好好谈谈关于刺人的最佳部位的问题。;;;;;;;;;;;;x
EVTDESC_MNM_6255_C;[Root.GetWeatherAdjective]的午夜，一伙被雇佣的暴徒突然造访了[assassin_protege.GetFirstName]。[assassin_protege.GetSheHeCap]试图欺骗他们，说我已经收回了命令，埋伏取消了。尽管[assassin_protege.GetSheHe]看穿了这个考验，这让我印象深刻，不过[assassin_protege.GetSheHe]在骗人方面没有完全成功，最后慌张地逃跑了。;;;;;;;;;;;;x
EVTOPTA_MNM_6255;[assassin_protege.GetSheHeCap]很优秀，但[assassin_protege.GetSheHe]还有很多东西要学习。;;;;;;;;;;;;x
EVTOPTA_MNM_6255_TT;你对[assassin_protege.GetHerHim]颇有信心。以后阿萨辛一定会流传有关你的学徒§Y[assassin_protege.GetTitledFirstName]§!的传说。\n;;;;;;;;;;;;x
EVTDESC_MNM_6256;[Root.GetWeatherAdjective]的夜晚，一伙被雇佣的暴徒突然造访了[assassin_protege.GetFirstName]。[assassin_protege.GetSheHeCap]显然尝试通过交谈摆脱困境，但袭击者们不会如此轻易被迷惑……他们本不应该对[assassin_protege.GetHerHim]下此毒手，但这剧情实在是出乎意料。;;;;;;;;;;;;x
EVTOPTA_MNM_6256;啊，可怜的[assassin_protege.GetFirstName]，我还以为你很有潜力呢。;;;;;;;;;;;;x
EVTOPTA_MNM_6256_TT;作为一名刺客的生活并不简单，看来§Y[assassin_protege.GetTitledFirstName]§!还没准备好迎接它。阿萨辛将会知晓我的失败。\n;;;;;;;;;;;;x
EVTOPTB_MNM_6256;这比我想象的还要疼。;;;;;;;;;;;;x
EVTOPTB_MNM_6256_TT;作为一名刺客的生活并不简单，看来§Y[assassin_protege.GetTitledFirstName]§!还没准备好迎接它。\n阿萨辛将会知晓我的失败。\n;;;;;;;;;;;;x
EVTDESC_MNM_6258;是时候坦诚我对唯一真神的敬爱了。;;;;;;;;;;;;x
EVTOPTA_MNM_6258;我会发出发自肺中的惨叫！;;;;;;;;;;;;x
EVTOPTB_MNM_6258;我将秘密加入这个宗教。;;;;;;;;;;;;x
EVTDESC_MNM_6259_A;在过去的几个月里，我的学徒[assassin_protege.GetFirstName]给我和阿萨辛留下了深刻的印象。阿萨辛告知我，我应该对自己是这样一位优秀的又年轻的[assassin_protege.GetManWoman]的导师而感到骄傲。;;;;;;;;;;;;x
EVTDESC_MNM_6259_B;尽管[assassin_protege.GetHerHis]负伤了，我的学徒[assassin_protege.GetFirstName]向我和阿萨辛证明了[assassin_protege.GetHerselfHimself]自己。阿萨辛已经告知我，我对年轻而忠实的[assassin_protege.GetManWoman]的训练令他们十分满意。;;;;;;;;;;;;x
EVTDESC_MNM_6259_C;我那可怜的徒弟的死使我心神动摇，但更糟糕的是阿萨辛对此事尽表沉默。我觉得他们一定对我非常失望——而我能做的只有等待新的任务。;;;;;;;;;;;;x
EVTDESC_MNM_6259_D;在过去的几个月中，我的学徒[assassin_protege.GetFirstName]给我和阿萨辛都留下了深刻的印象。阿萨辛告知我，只要[assassin_protege.GetSheHe]同意信仰我们的教条，他们就会以我之名共同成为小[assassin_protege.GetManWoman]这个了不起的年轻人的监护人。;;;;;;;;;;;;x
EVTDESC_MNM_6259_E;尽管[assassin_protege.GetHerHis]身体负伤，我的学徒[assassin_protege.GetFirstName]向我和组织证明了[assassin_protege.GetHerselfHimself]。阿萨辛通知我一旦[assassin_protege.GetSheHe]同意皈依我们的信仰，他们将认定我训练年轻[assassin_protege.GetManWoman]的任务完成。;;;;;;;;;;;;x
EVTDESC_MNM_6259_F;我那可怜的徒弟的死使我心神动摇，但更糟糕的是阿萨辛对此事尽表沉默。我觉得他们一定对我非常失望——而我能做的只有等待新的任务。;;;;;;;;;;;;x
EVTOPTA_MNM_6259;安拉与我们同在。;;;;;;;;;;;;x
EVTOPTA_MNM_6259_TT;你将完成训练一名学徒的任务。;;;;;;;;;;;;x
EVTOPTB_MNM_6259;赞美安拉！;;;;;;;;;;;;x
EVTOPTB_MNM_6259_TT;你将完成训练一名学徒的任务。;;;;;;;;;;;;x
EVTOPTC_MNM_6259;我等待进一步的指示。;;;;;;;;;;;;x
EVTOPTC_MNM_6259_TT;你培养学徒的任务失败了。\n;;;;;;;;;;;;x
EVTOPTD_MNM_6259;愿阴影蒙蔽你，[assassin_protege.GetFirstName]。;;;;;;;;;;;;x
EVTOPTD_MNM_6259_TT;你将完成训练一名学徒的任务。;;;;;;;;;;;;x
EVTOPTE_MNM_6259;愿阴影护佑着你。[assassin_protege.GetFirstName]。;;;;;;;;;;;;x
EVTOPTE_MNM_6259_TT;你将完成训练一名学徒的任务。;;;;;;;;;;;;x
EVTOPTF_MNM_6259;阿萨辛现在不想和你有任何关系。;;;;;;;;;;;;x
EVTOPTF_MNM_6259_TT;你培养学徒的任务失败了。\n;;;;;;;;;;;;x
6252_CONVERT_APPRENTICE_TT;§Y[assassin_protege.GetTitledFirstName]§!将把[assassin_protege.GetHerselfHimself]献给安拉并且改信伊斯兰教什叶派。;;;;;;;;;;;;x
EVTDESC_MNM_6260_A;我的孩子，一个精于阴影中的暗杀之术的学徒，不幸成为了一次任务意外转变的受害者，接受了这不合时宜的死亡。我可以独自痛苦着，但是我必须专注于从这次失败中恢复。同时阿萨辛将知晓我的失败。;;;;;;;;;;;;x
EVTDESC_MNM_6260_B;我那精于阴影中的暗杀之术的学徒不幸成为了一次任务意外转变的受害者，接受了这不合时宜的死亡。阿萨辛将会知晓我的失败。;;;;;;;;;;;;x
EVTOPTA_MNM_6260;这实在是非常不幸。;;;;;;;;;;;;x
EVTOPTA_MNM_6260_TT;你培养学徒的任务失败了。\n;;;;;;;;;;;;x
EVTDESC_MNM_7001_A;今晚我与[satanists_recruiter.GetTitledName]共进晚餐，还喝了点酒。晚餐的环境很好，但最让我着迷的是[satanists_recruiter.GetFirstName][satanists_recruiter.GetHerselfHimself]。否则怎么会当我们的话题开始转向一些异端的想法——质疑[Root.Religion.GetHighGodName]救赎的存在时——我没有立刻结束我们的对话呢？;;;;;;;;;;;;x
EVTOPTA_7001;如果我们不去质疑，为什么[Root.Religion.GetHighGodName]会让我们有好奇心？;;;;;;;;;;;;x
EVTOPTA_7001_TT;也许是你喝多了，你觉得这是一场很棒的讨论。\n;;;;;;;;;;;;x
EVTOPTB_7001;我们不应该谈论这个，[satanists_recruiter.GetFirstName]。;;;;;;;;;;;;x
EVTOPTB_7001_TT;你永远不能质疑全能之神的权威。\n;;;;;;;;;;;;x
EVTDESC_MNM_7002_A;在面见[satanists_recruit.GetTitledFirstName]时，我克制自己，只是小心的问一些关于[satanists_recruit.Religion.GetHighGodName]的神力的问题……谢天谢地，看起来我的谨慎措辞很合[satanists_recruit.GetHerHim]的胃口。从[satanists_recruit.GetHerHis]闪闪发光的眼中我有一种直觉，[satanists_recruit.GetSheHe]很享受这次传教中的哲学探讨。;;;;;;;;;;;;x
EVTDESC_MNM_7002_B;在与[satanists_recruit.GetTitledFirstName]的会面中，我确信我只是谨慎地质疑[satanists_recruit.GetHerHis]全能[satanists_recruit.Religion.GetHighGodName]的绝对权柄……遗憾的是，我的话似乎只是激怒了我的[satanists_recruit.GetRootRelation]——从[satanists_recruit.GetSheHe]一脸铁青的表情来看，我现在应该离[satanists_recruit.GetHerHim]远点儿。;;;;;;;;;;;;x
EVTOPTA_7002;一个通情达理的[satanists_recruit.GetManWoman]，[satanists_recruit.GetFirstName]。;;;;;;;;;;;;x
EVTOPTA_7002_TT;继续尝试招募§Y[From.GetTitledFirstName]§!进入[Root.Society.GetName]。\n;;;;;;;;;;;;x
EVTOPTB_7002;我不能确定[satanists_recruit.GetHerHis]态度是否出于真挚……;;;;;;;;;;;;x
EVTOPTB_7002_TT;你不再为[Root.Society.GetName]招募§Y[From.GetTitledFirstName]§! 。\n;;;;;;;;;;;;x
EVTOPTC_7002;令人失望。;;;;;;;;;;;;x
EVTDESC_MNM_7003_A;当我沿着[Root.GetCapitalHolding]的栅栏散步的时候，[satanists_recruiter.GetTitledFirstName]加入了我。我发现自己同意[satanists_recruiter.GetSheHe]陈述的很多概念——尤其是祈祷的无用引起了我的共鸣。突然间，[satanists_recruiter.GetSheHe]转过身来，将一个小皮袋塞进我的手中。「我的[Root.GetLordLady]，你会带着这个护身符吗？」;;;;;;;;;;;;x
EVTOPTA_7003;我会把它藏起来，谢谢你，[satanists_recruiter.GetFirstName]。;;;;;;;;;;;;x
EVTOPTA_7003_TT;你促进了§Y[satanists_recruiter.GetTitledFirstName]§!取得的进展。\n;;;;;;;;;;;;x
EVTOPTB_7003;这是怎么回事？你这个[satanists_recruiter.GetDWMagician]！;;;;;;;;;;;;x
EVTOPTB_7003_TT;你让自己远离 §Y[satanists_recruiter.GetTitledFirstName]§!。\n;;;;;;;;;;;;x
EVTDESC_MNM_7004_A;今天我与[From.GetTitledFirstName]在[From.GetHerHis][From.GetCapitalHolding]的栅栏边见了面。[From.GetSheHeCap]一见到我就眉飞色舞，我们在外面聊了好几个小时。我给[From.GetHerHim]一个护身咒语，装在一个皮革袋子里——当然我没有告诉他那是什么。不过[From.GetSheHe]笑着收下了。;;;;;;;;;;;;x
EVTDESC_MNM_7004_B;今天我与[From.GetTitledFirstName]在[From.GetHerHis][From.GetCapitalHolding]的栅栏边见了面。当我再次试图讨论我的世界观时[From.GetHerHisCap]脸色一沉。我给了[From.GetHerHim]一个我最喜欢的护身咒，一个鸡腿装在一个皮革袋子里——虽说我觉得这已经足够无害，不过[From.GetSheHe]仍然拒绝收下。;;;;;;;;;;;;x
EVTOPTA_7004;[From.GetSheHeCap]只是需要一点鞭策。;;;;;;;;;;;;x
EVTOPTA_7004_TT;邀请§Y[From.GetTitledFirstName]§!加入[Root.Society.GetName]。;;;;;;;;;;;;x
EVTOPTB_7004;到目前为止这很有趣，但我不认为[From.GetSheHe]已经准备好接受更多。;;;;;;;;;;;;x
EVTOPTC_7004;这些努力只是白费——[From.GetFirstName]被[From.GetHerHis]观念蒙蔽了双眼。;;;;;;;;;;;;x
EVTDESC_MNM_7005;「如果我告诉你，你所被教育而笃信的一切都是谎言呢？」[satanists_recruiter.GetFirstName]继续说道，谨慎地扫视了我们四周后，撸起[satanists_recruiter.GetHerHis]袖子，露出了一个五芒星形的烙印。「[Root.Religion.GetHighGodNameCap]在伊甸园向亚当撒了谎。拒绝那个专制伪神，让[Root.Religion.GetRandomEvilGodName]指引你的道路……」;;;;;;;;;;;;x
EVTOPTA_7005;那你真的是一个[satanists_recruiter.GetDWMagician]？你能[Root.GetDWReasonToJoin]吗？;;;;;;;;;;;;x
EVTOPTA_7005_TT;你向§Y[satanists_recruiter.GetTitledFirstName]§!请教如何才能开始探寻禁忌知识的旅程。\n;;;;;;;;;;;;x
EVTOPTB_7005;这是渎神，[satanists_recruiter.GetFirstName]！在我呼叫卫兵之前，从我眼前消失！;;;;;;;;;;;;x
EVTOPTB_7005_TT;你解雇了§Y[satanists_recruiter.GetTitledFirstName]§! 并且装作从未发生过。\n;;;;;;;;;;;;x
EVTDESC_MNM_7006;当我露出我小臂上的烙印，期望这最后的手段能够让对方理解时，[From.GetFirstName]颤抖着，震惊地后退了半步，作出自我防护的手势。「这是严重的亵渎，[Root.GetFirstName]。」[From.GetSheHe]大喊道，双眼圆睁，「在我喊来卫兵们之前，滚出我的视线！」尽管十分不满，我还是匆忙地退了出去。;;;;;;;;;;;;x
EVTOPTA_7006;如果我不能改变[From.GetHerHim]，那就没有人可以。;;;;;;;;;;;;x
EVTDESC_MNM_7007;当我接下来露出在我小臂上的烙痕时，我相信决定性的时刻即将到来，[From.GetFirstName]剧烈地吸了一口气，让我的心刹那间提起来了。「所以你真的是一个[Root.GetDWMagician]」，[From.GetSheHe]放松了下来，同时渴望地说道。「你能帮我[From.GetDWReasonToJoin]么？」[From.GetSheHe]继续说着，目光恳切。;;;;;;;;;;;;x
EVTOPTA_7007;耐心点，[From.GetSisterBrother]，我们之后再说。;;;;;;;;;;;;x
EVTOPTA_7007_TT;给秘社写一封有关§Y[From.GetTitledFirstName]§!招募进程的信。[satanists_inductor.GetSocietyRank] §Y[satanists_inductor.GetFirstName]§!将会接手此事。;;;;;;;;;;;;x
EVTDESC_MNM_7008;「我们或许可以……如果你向[satanists_recruiter.GetDWDevil]献上自己，你将获赐那些[Root.Religion.GetHighGodName]禁止我们人类拥有的力量。」我手里摸着口袋里的小皮袋，慢慢地点头。「哦，我想你会喜欢它的……」[satanists_recruiter.GetSheHe]带着一个会心的微笑说道。;;;;;;;;;;;;x
EVTOPTA_7008;如果有任何[Root.GetDWReasonToJoin]的机会，我愿意。;;;;;;;;;;;;x
EVTOPTA_7008_TT;§Y[satanists_recruiter.GetTitledFirstName]§!离开了，留下你一个人——秘社将会与你联系。\n;;;;;;;;;;;;x
EVTDESC_MNM_7009_A;离[satanists_recruiter.GetTitledFirstName]联系我已经有一段时间了。我一直仔细思索着[satanists_recruiter.GetPossPronoun]话。[Root.Religion.GetHighGodName]告诉亚当如果他吃了禁果就会死亡……[Root.Religion.GetHighGodNameCap]撒了谎。这是一个由[Root.Religion.GetPriestTitle]们在[Root.GetHouseOfWorship]中撒的谎。;;;;;;;;;;;;x
EVTDESC_MNM_7009_ALT;离[satanists_recruiter.GetTitledFirstName]上次联系我已经有一段时间了。我一直在想[Root.Religion.GetHighGodName]会怎么看待在这条路上渐行渐远的我，但是[satanists_recruiter.GetFirstName]给我提供的支持已经远超[Root.Religion.GetHighGodName]曾给我的恩赐。我开始研读关于超自然的书籍，目前为止我发现[Root.GetHouseOfWorship]中的布道都显得有些偏执。;;;;;;;;;;;;x
EVTOPTA_7009;他们的谎言是为了阻止我们归来！;;;;;;;;;;;;x
EVTOPTA_7009_TT;你继续等待着进一步的指示。\n;;;;;;;;;;;;x
EVTOPTB_7009;我不敢相信我曾如此轻信他人。;;;;;;;;;;;;x
EVTOPTC_7009;我开始感觉到自己错过了什么……;;;;;;;;;;;;x
EVTOPTD_7009;为什么我们总是把别人的需求置于我们自己的需求之前？;;;;;;;;;;;;x
EVTDESC_MNM_7010_A;今天早晨我在卧室的门上发现了一串用血液书写的潦草字迹。而卫兵报告说，他们在夜间没有看到任何人进入，我不敢命令我的[Root.GetMyLordSpiritualName]解读它。因为，我想我明白……五芒星……这是[Root.Religion.GetRandomEvilGodName]的标志。;;;;;;;;;;;;x
EVTOPTA_7010;当然，必须结下契约！;;;;;;;;;;;;x
EVTOPTA_7010_TT_1;你在自己手臂上刻了一颗五芒星，就像§Y[satanists_recruiter.GetTitledFirstName]§!撸起袖子给你看的那颗一样。\n;;;;;;;;;;;;x
EVTOPTA_7010_TT_2;你把它刻入自己的手臂，一个被圆环围绕的星状符号，出自于你的禁忌研究。;;;;;;;;;;;;x
EVTOPTB_7010;我不朽的灵魂……如果我错了怎么办？;;;;;;;;;;;;x
EVTOPTB_7010_TT;你命令仆从们把门擦洗干净，以防止引出任何传闻。\n;;;;;;;;;;;;x
EVTDESC_MNM_7014;[Root.GetSisterBrotherCap][Root.GetFirstName]，\n我们已经听说了你对于加入真神军团的不懈努力和强烈愿望。请等待信使到来。\n\n愿黑暗引领着你\n此致，[From.GetSocietyRank][From.GetFirstName];;;;;;;;;;;;x
EVTOPTA_7014;终于。;;;;;;;;;;;;x
EVTOPTA_7014_TT;你会留意到「使者」的。\n;;;;;;;;;;;;x
EVTDESC_MNM_7015;我在宫廷里遇到了一位令人想入非非的美丽[From.GetManWoman]。显然，这[From.GetFirstName]是位外国使节？今天我第一次与[From.GetHerHim]攀谈，我们详细地讨论了[Root.GetEducationTopicPlural]。当[From.GetSheHe]小心地拉起袖子，露出路西法的标志时，我震惊了。;;;;;;;;;;;;x
EVTDESC_MNM_7015_ALT;我在宫廷里遇到了一位令人想入非非的美丽[From.GetManWoman]。显然，这[From.GetFirstName]是位外国使节？今天我第一次与[From.GetHerHim]攀谈，我们详细地讨论了[Root.GetEducationTopicPlural]。当[From.GetSheHe]小心地拉起[From.GetHerHis]袖子，露出[From.GetDWDevil]的标记时，我感到十分震惊。;;;;;;;;;;;;x
EVTOPTA_7015;你就是使者？;;;;;;;;;;;;x
EVTDESC_MNM_7016;[satanists_inductor.GetSocietyRank]笑了。「我很高兴发现你不仅仅是一个迷人的[Root.GetManWoman]，[Root.GetFirstName]，还是一个能够进行深入交流的人。你知道，除了更多的世俗追求外，会友们更重视对知识的追求」。[From.GetHerHisCap]微笑变成一种掠夺的狞笑，[From.GetSheHe]继续说：「我们很快就会知道你有多忠诚了……」;;;;;;;;;;;;x
EVTOPTA_7016;我……你需要我做什么？;;;;;;;;;;;;x
EVTOPTA_7016_TT;§Y[satanists_inductor.GetTitledFirstName]§!只是挽起你的手，没有回答。;;;;;;;;;;;;x
EVTDESC_MNM_7017_A;[satanists_inductor.GetFirstName]将我护送到我的卧室。正当我犹豫不决地踏入，发现里面充满了光芒，许多蜡烛摆在地上，把我的床围成了一个圆。房间周围有几个戴头巾的人物，齐声吟唱。「不要害怕，[Root.GetSisterBrother]。力量和愉悦——这些都是[satanists_inductor.GetDWDevil]给你的礼物。」;;;;;;;;;;;;x
EVTOPTA_7017;你这话我爱听！;;;;;;;;;;;;x
EVTOPTA_7017_TT;你参加了仪式.\n;;;;;;;;;;;;x
EVTOPTB_7017;我……我不能这么做！;;;;;;;;;;;;x
EVTOPTC_7017;我不能这么做，我已经结婚了！;;;;;;;;;;;;x
EVTOPTB_7017_TT;你拒绝了这个恶魔仪式并试图逃跑！\n;;;;;;;;;;;;x
EVTDESC_MNM_7018;我醒来时，披斗篷的身影已经不见了，[satanists_inductor.GetFirstName]躺在我身边，[satanists_inductor.GetHerHis]嘴角露出微笑。「欢迎加入[satanists_inductor.Society.GetName]，[Root.GetTitledFirstName]。」[satanists_inductor.GetSheHe]说。我紧紧抱住[satanists_inductor.GetHerHim]，思索着今后会如何记起这个时刻。;;;;;;;;;;;;x
EVTOPTA_7018;真希望你能早点来找我。;;;;;;;;;;;;x
EVTOPTA_7018_TT;你成为[satanists_inductor.Society.GetName]的成员。\n;;;;;;;;;;;;x
EVTOPTB_7018;这是一个必要的恶行。;;;;;;;;;;;;x
EVTOPTB_7018_TT;你成为[satanists_inductor.Society.GetName]的成员。\n;;;;;;;;;;;;x
EVTDESC_MNM_7019_A;我放开了[satanists_inductor.GetFirstName]的手，[satanists_inductor.GetHerHis]微笑消失了。「你在做什么？」，这尤物问道。「我很抱歉，[satanists_inductor.GetFirstName]。这不是我要走的路。」[satanists_inductor.GetSheHeCap]在转身离开前，再次捧起我的手，但只是轻吻了一下。「只有[satanists_inductor.GetDWDevil]才知道，我会记住你的，[Root.GetFirstName]。」[satanists_inductor.GetSheHeCap]犹豫了一下，补充道：「我觉得你很特别。」;;;;;;;;;;;;x
